Date,Store,DayOfWeek,Sales,Promo,StateHoliday,SchoolHoliday
2040-08-18,19,3,19018,0,a,1
2040-08-19,17,2,9244,0,0,0
2040-08-20,6,2,6615,0,a,1
2040-08-21,4,1,11468,0,b,1
2040-08-22,1,1,11879,0,0,1
2040-08-23,18,5,14078,1,0,0
2040-08-24,19,4,5590,1,0,0
2040-08-25,9,2,11910,1,a,1
2040-08-26,13,4,13127,1,c,1
2040-08-27,8,7,8884,1,a,0
2040-08-28,13,1,1662,1,c,0
2040-08-29,15,1,9199,0,a,0
2040-08-30,11,5,1668,1,c,0
2040-08-31,12,3,10477,1,c,0
2040-09-01,14,6,1160,0,0,1
2040-09-02,4,6,11590,0,c,1
2040-09-03,1,6,12437,1,b,1
2040-09-04,4,1,7460,1,b,0
2040-09-05,19,2,17401,1,c,1
2040-09-06,9,5,3533,0,c,0
2040-09-07,10,3,5446,0,c,1
2040-09-08,4,7,14159,0,c,0
2040-09-09,9,6,6554,0,0,1
2040-09-10,13,5,16268,1,b,1
2040-09-11,12,1,11509,1,0,0
2040-09-12,11,6,3918,1,b,0
2040-09-13,12,3,14379,0,c,1
2040-09-14,18,7,17699,0,b,1
2040-09-15,12,4,15132,1,b,0
2040-09-16,16,7,19595,1,a,0
2040-09-17,5,3,8069,1,a,0
2040-09-18,12,7,9511,0,c,1
2040-09-19,11,2,7422,1,0,1
2040-09-20,9,6,5527,0,a,0
2040-09-21,18,6,16622,1,c,1
2040-09-22,3,4,7665,1,0,0
2040-09-23,17,7,8107,0,a,1
2040-09-24,14,4,16531,0,b,0
2040-09-25,1,7,6132,0,a,0
2040-09-26,17,6,11471,1,c,1
2040-09-27,8,2,9662,0,a,0
2040-09-28,5,7,7782,1,a,0
2040-09-29,5,4,19991,0,0,1
2040-09-30,9,1,16993,1,0,1
2040-10-01,3,6,15590,0,b,1
2040-10-02,19,3,7745,0,c,1
2040-10-03,9,3,6634,1,b,0
2040-10-04,18,2,13567,0,b,0
2040-10-05,16,1,7260,1,a,0
2040-10-06,1,4,15945,1,b,0
2040-10-07,2,7,18569,1,0,0
2040-10-08,14,6,7109,0,b,1
2040-10-09,14,3,1915,1,c,1
2040-10-10,1,3,19001,0,b,0
2040-10-11,16,3,14669,0,c,1
2040-10-12,15,3,10875,1,c,1
2040-10-13,15,5,15853,0,b,1
2040-10-14,12,2,3425,1,b,1
2040-10-15,16,4,1425,1,b,1
2040-10-16,14,6,2787,1,c,0
2040-10-17,15,6,3584,1,0,1
2040-10-18,15,6,5648,1,a,0
2040-10-19,19,4,17552,1,b,0
2040-10-20,8,2,1514,0,a,0
2040-10-21,2,1,4435,0,b,0
2040-10-22,2,7,5525,0,c,0
2040-10-23,10,7,11569,0,c,1
2040-10-24,3,2,4204,0,a,0
2040-10-25,17,3,8765,1,0,0
2040-10-26,8,7,11696,0,c,0
2040-10-27,4,3,17142,1,a,1
2040-10-28,14,2,15679,0,c,1
2040-10-29,10,2,2117,0,b,1
2040-10-30,1,4,2405,1,a,1
2040-10-31,4,4,13131,0,a,0
2040-11-01,1,5,16097,0,b,0
2040-11-02,17,6,6414,0,a,0
2040-11-03,17,5,7341,1,b,0
2040-11-04,7,6,5174,0,0,0
2040-11-05,15,3,18061,1,b,1
2040-11-06,13,5,9742,0,0,0
2040-11-07,2,5,1213,1,a,1
2040-11-08,19,1,2666,0,b,0
2040-11-09,13,2,14276,1,a,1
2040-11-10,11,4,10085,1,0,1
2040-11-11,15,5,13268,0,c,1
2040-11-12,10,4,2261,0,c,0
2040-11-13,9,6,18556,0,c,1
2040-11-14,9,5,14890,1,c,0
2040-11-15,1,6,19438,0,c,0
2040-11-16,17,5,14544,1,0,1
2040-11-17,12,7,11084,0,c,1
2040-11-18,10,3,16139,0,c,1
2040-11-19,5,1,17121,1,a,1
2040-11-20,18,6,6196,0,b,0
2040-11-21,15,2,5584,0,b,0
2040-11-22,6,2,6021,0,b,0
2040-11-23,7,3,11182,1,b,1
2040-11-24,17,3,13509,1,0,1
2040-11-25,6,7,11652,1,b,1
2040-11-26,8,2,3631,1,a,1
2040-11-27,12,6,7345,0,0,0
2040-11-28,14,2,9096,0,c,0
2040-11-29,12,1,15906,0,a,0
2040-11-30,10,5,7300,1,a,1
2040-12-01,15,1,6844,0,c,1
2040-12-02,7,7,19560,1,c,1
2040-12-03,9,7,6362,0,a,1
2040-12-04,10,2,9097,1,0,1
2040-12-05,10,5,6599,1,c,0
2040-12-06,16,2,15605,0,b,1
2040-12-07,7,1,5258,1,a,0
2040-12-08,5,1,7640,1,a,1
2040-12-09,3,6,5288,0,c,0
2040-12-10,18,6,18261,1,c,1
2040-12-11,11,1,19928,1,b,1
2040-12-12,15,5,6059,0,b,0
2040-12-13,5,7,16141,1,b,1
2040-12-14,12,6,3600,1,b,1
2040-12-15,4,6,16902,1,a,1
2040-12-16,15,4,19792,0,c,0
2040-12-17,9,4,5860,0,0,1
2040-12-18,7,6,11165,0,c,1
2040-12-19,10,2,3334,0,c,1
2040-12-20,13,5,1767,1,b,1
2040-12-21,8,3,12737,0,b,1
2040-12-22,12,6,14372,0,a,0
2040-12-23,19,4,8085,0,b,0
2040-12-24,1,5,1744,0,a,0
2040-12-25,16,5,19940,1,c,0
2040-12-26,17,4,5161,1,c,1
2040-12-27,18,5,14821,0,c,1
2040-12-28,11,5,10586,1,a,0
2040-12-29,18,4,1286,0,a,0
2040-12-30,7,1,4247,0,a,0
2040-12-31,18,6,11794,1,b,0
2041-01-01,8,2,6099,1,0,0
2041-01-02,6,3,17387,1,b,1
2041-01-03,7,2,17061,1,0,0
2041-01-04,10,1,1411,1,b,1
2041-01-05,11,7,14798,1,c,1
2041-01-06,13,1,16704,0,a,0
2041-01-07,9,5,11109,1,b,1
2041-01-08,7,2,2356,0,a,1
2041-01-09,9,1,9349,0,b,1
2041-01-10,13,2,18984,0,c,1
2041-01-11,3,1,6706,0,a,0
2041-01-12,3,3,12681,0,c,1
2041-01-13,1,1,8196,1,0,1
2041-01-14,2,2,19766,1,a,0
2041-01-15,3,5,14549,0,b,0
2041-01-16,15,2,17536,0,a,0
2041-01-17,6,4,10821,1,0,1
2041-01-18,13,2,3796,0,0,0
2041-01-19,1,3,12073,1,b,1
2041-01-20,19,6,8282,1,c,0
2041-01-21,1,3,7951,1,a,1
2041-01-22,2,3,5080,0,c,0
2041-01-23,15,1,12662,0,c,0
2041-01-24,14,3,10247,0,b,1
2041-01-25,19,2,11771,0,a,0
2041-01-26,11,6,11957,0,0,0
2041-01-27,15,7,2328,0,b,1
2041-01-28,6,5,13236,0,c,0
2041-01-29,9,7,19776,0,0,0
2041-01-30,5,3,4153,1,c,1
2041-01-31,2,2,1166,0,a,1
2041-02-01,6,1,15652,1,c,0
2041-02-02,18,1,16233,1,0,0
2041-02-03,19,5,2885,1,a,1
2041-02-04,9,5,15708,0,b,1
2041-02-05,6,2,8529,0,c,0
2041-02-06,14,5,1899,0,a,1
2041-02-07,13,5,3248,1,a,0
2041-02-08,11,1,12455,0,b,0
2041-02-09,12,2,4412,0,b,1
2041-02-10,19,6,12769,1,0,1
2041-02-11,19,5,16947,0,a,1
2041-02-12,19,2,11379,1,a,1
2041-02-13,13,3,7449,1,0,0
2041-02-14,14,1,10411,1,c,1
2041-02-15,18,6,4132,0,a,0
2041-02-16,12,1,9155,1,a,0
2041-02-17,4,1,9136,1,c,0
2041-02-18,10,4,1359,0,b,0
2041-02-19,17,2,7450,1,b,0
2041-02-20,4,3,11231,0,b,1
2041-02-21,12,5,12346,0,0,1
2041-02-22,13,3,15852,1,c,0
2041-02-23,4,2,18114,0,b,1
2041-02-24,10,1,8067,0,0,1
2041-02-25,3,4,10689,0,c,0
2041-02-26,15,2,18801,0,b,0
2041-02-27,2,6,8767,1,a,1
2041-02-28,17,6,4763,0,a,0
2041-03-01,6,2,7928,0,b,1
2041-03-02,8,5,1878,0,b,1
2041-03-03,3,3,11787,0,0,0
2041-03-04,18,3,19681,1,a,1
2041-03-05,1,5,9852,1,c,1
2041-03-06,16,4,12336,0,b,0
2041-03-07,7,1,14487,1,c,0
2041-03-08,3,7,8371,0,b,1
2041-03-09,4,7,2269,1,a,0
2041-03-10,9,1,13898,0,b,1
2041-03-11,5,6,18678,0,c,0
2041-03-12,19,4,18393,1,a,0
2041-03-13,15,5,11283,1,b,1
2041-03-14,8,7,19141,1,a,1
2041-03-15,6,2,11156,1,0,1
2041-03-16,18,3,13835,1,c,0
2041-03-17,19,2,10383,0,b,1
2041-03-18,15,3,7578,0,b,0
2041-03-19,7,2,10245,0,b,0
2041-03-20,10,5,6716,0,c,1
2041-03-21,6,5,19788,1,0,1
2041-03-22,14,4,11014,1,c,0
2041-03-23,17,2,18655,0,b,1
2041-03-24,9,2,16120,0,c,0
2041-03-25,19,4,3768,1,b,0
2041-03-26,5,4,16741,1,c,0
2041-03-27,7,5,10751,1,a,1
2041-03-28,19,5,9928,1,c,0
2041-03-29,7,6,7142,1,b,0
2041-03-30,2,2,14187,0,b,1
2041-03-31,16,5,19312,0,c,1
2041-04-01,13,7,17257,0,c,1
2041-04-02,8,5,6413,0,a,0
2041-04-03,6,2,3190,1,0,1
2041-04-04,6,4,2002,0,0,0
2041-04-05,9,2,12177,0,a,0
2041-04-06,4,7,11114,0,0,0
2041-04-07,11,1,9094,0,0,1
2041-04-08,5,2,4752,0,b,0
2041-04-09,17,1,5438,1,b,0
2041-04-10,7,2,5427,0,b,1
2041-04-11,15,7,6556,0,c,0
2041-04-12,15,1,9532,1,c,1
2041-04-13,14,1,19772,1,0,1
2041-04-14,13,7,7992,1,c,1
2041-04-15,11,2,19084,1,b,1
2041-04-16,13,6,16319,0,c,0
2041-04-17,9,5,6383,1,0,0
2041-04-18,10,3,2233,0,b,0
2041-04-19,4,5,19682,1,0,0
2041-04-20,17,1,16577,0,c,1
2041-04-21,14,2,11990,1,a,0
2041-04-22,18,2,15789,1,a,1
2041-04-23,11,2,3930,0,b,0
2041-04-24,16,2,13112,0,0,0
2041-04-25,1,6,13374,1,a,1
2041-04-26,7,3,19217,0,a,0
2041-04-27,10,4,19523,0,b,0
2041-04-28,9,1,16563,0,b,1
2041-04-29,3,3,11425,0,0,0
2041-04-30,14,5,11042,1,a,0
2041-05-01,15,4,11395,0,0,0
2041-05-02,2,4,3208,1,0,1
2041-05-03,14,2,8553,0,b,1
2041-05-04,16,3,14796,1,0,0
2041-05-05,7,5,6622,1,c,0
2041-05-06,4,2,19993,1,0,0
2041-05-07,18,2,1223,1,a,1
2041-05-08,5,7,16003,0,0,0
2041-05-09,6,7,15728,0,c,1
2041-05-10,7,7,15743,1,c,1
2041-05-11,15,6,15007,0,a,0
2041-05-12,1,1,13584,0,a,1
2041-05-13,4,4,9514,1,0,1
2041-05-14,1,5,17175,0,c,1
2041-05-15,11,4,6973,0,c,1
2041-05-16,18,3,10703,0,0,1
2041-05-17,14,1,19470,0,a,0
2041-05-18,11,2,8663,1,c,1
2041-05-19,10,1,17241,1,0,1
2041-05-20,17,2,3287,0,a,1
2041-05-21,4,7,9878,1,0,1
2041-05-22,15,1,11209,1,a,1
2041-05-23,16,2,5835,1,a,0
2041-05-24,13,4,3534,1,c,0
2041-05-25,9,7,12004,0,b,1
2041-05-26,11,7,1622,0,c,0
2041-05-27,11,7,11975,0,0,1
2041-05-28,6,4,13585,1,a,0
2041-05-29,1,4,18459,0,c,0
2041-05-30,6,4,7876,0,a,1
2041-05-31,13,7,16336,0,c,1
2041-06-01,5,1,14599,1,0,1
2041-06-02,15,2,12138,0,0,1
2041-06-03,18,4,3694,1,0,0
2041-06-04,14,1,9710,1,c,1
2041-06-05,15,2,11061,1,b,0
2041-06-06,5,7,4810,1,0,1
2041-06-07,4,1,1912,1,c,1
2041-06-08,2,7,5902,0,b,0
2041-06-09,7,6,17955,1,c,1
2041-06-10,10,4,11663,1,c,1
2041-06-11,16,3,14967,1,0,0
2041-06-12,10,1,16008,0,b,0
2041-06-13,18,4,8768,0,c,1
2041-06-14,17,5,6135,0,c,0
2041-06-15,13,2,15072,0,c,1
2041-06-16,1,6,9289,1,c,0
2041-06-17,1,4,19023,1,0,1
2041-06-18,15,5,7443,0,c,0
2041-06-19,1,1,5842,1,b,0
2041-06-20,6,1,5027,0,a,0
2041-06-21,13,5,1260,0,b,1
2041-06-22,1,6,10127,0,c,1
2041-06-23,5,5,19181,1,c,1
2041-06-24,9,2,17715,0,b,0
2041-06-25,17,1,5210,0,a,0
2041-06-26,16,5,19443,1,0,0
2041-06-27,8,3,1072,1,a,0
2041-06-28,17,3,6111,1,a,1
2041-06-29,15,5,3921,1,a,0
2041-06-30,1,2,11645,1,b,0
2041-07-01,12,1,4888,1,a,1
2041-07-02,5,3,1177,0,0,1
2041-07-03,6,5,19383,1,c,0
2041-07-04,1,7,8426,1,b,0
2041-07-05,1,5,5495,1,b,0
2041-07-06,10,4,1269,0,a,1
2041-07-07,10,5,11047,1,c,0
2041-07-08,3,2,19039,0,c,0
2041-07-09,17,3,3533,0,c,0
2041-07-10,19,4,16939,0,b,1
2041-07-11,11,3,13346,0,0,0
2041-07-12,18,3,11314,1,c,1
2041-07-13,2,2,12353,1,b,1
2041-07-14,9,5,19788,1,a,1
2041-07-15,17,2,3201,1,c,1
2041-07-16,14,5,6659,1,a,1
2041-07-17,4,4,2153,1,c,0
2041-07-18,17,2,5161,0,a,0
2041-07-19,17,2,16503,0,b,1
2041-07-20,12,7,18720,1,a,1
2041-07-21,18,6,4478,1,b,0
2041-07-22,3,1,17660,1,a,1
2041-07-23,11,2,3361,1,a,0
2041-07-24,18,6,11160,1,a,0
2041-07-25,4,1,3446,1,c,1
2041-07-26,17,7,12931,0,0,0
2041-07-27,18,5,8601,0,0,0
2041-07-28,5,5,6051,1,c,0
2041-07-29,14,5,4517,1,a,1
2041-07-30,10,6,5802,1,a,0
2041-07-31,15,6,13390,0,c,0
2041-08-01,1,1,19759,0,b,0
2041-08-02,16,5,8850,0,b,1
2041-08-03,11,3,7744,0,c,1
2041-08-04,6,2,16417,0,0,1
2041-08-05,16,6,7248,1,b,1
2041-08-06,2,6,18355,1,c,0
2041-08-07,1,6,16428,0,b,0
2041-08-08,9,1,8136,1,c,0
2041-08-09,12,5,10517,0,b,0
2041-08-10,17,3,12800,0,b,1
2041-08-11,15,2,14417,0,c,1
2041-08-12,19,2,4967,1,0,1
2041-08-13,10,5,13361,1,0,0
2041-08-14,12,3,5951,1,b,1
2041-08-15,14,1,5002,1,b,1
2041-08-16,9,6,3332,1,0,0
2041-08-17,13,6,12460,0,c,0
2041-08-18,3,7,5375,0,a,0
2041-08-19,14,5,1685,0,b,1
2041-08-20,10,2,18352,1,a,0
2041-08-21,16,6,3033,1,b,1
2041-08-22,7,7,8075,1,0,1
2041-08-23,4,2,15647,0,c,0
2041-08-24,11,2,1645,0,b,1
2041-08-25,16,5,5121,0,a,1
2041-08-26,4,4,9112,1,0,0
2041-08-27,17,7,10271,1,b,1
2041-08-28,13,4,7436,0,c,1
2041-08-29,11,4,13517,0,b,1
2041-08-30,3,7,11292,0,c,0
2041-08-31,9,3,9292,0,c,1
2041-09-01,6,5,6586,1,0,0
2041-09-02,11,7,1868,0,b,0
2041-09-03,16,2,15602,1,c,1
2041-09-04,19,7,6914,1,0,0
2041-09-05,5,6,9213,1,b,1
2041-09-06,14,7,2903,1,c,0
2041-09-07,17,3,3576,1,0,0
2041-09-08,3,4,15723,0,b,1
2041-09-09,4,1,5109,1,c,0
2041-09-10,16,3,19319,0,0,1
2041-09-11,16,3,1615,0,0,1
2041-09-12,4,5,11642,1,b,1
2041-09-13,19,6,12776,0,0,1
2041-09-14,17,3,12510,0,b,1
2041-09-15,13,7,2923,0,b,0
2041-09-16,1,6,14402,0,c,1
2041-09-17,12,5,7455,1,b,1
2041-09-18,4,7,8604,0,0,1
2041-09-19,11,1,9152,0,b,1
2041-09-20,5,2,3773,1,c,0
2041-09-21,2,2,11282,1,0,0
2041-09-22,17,4,10776,1,c,0
2041-09-23,8,4,19287,1,a,0
2041-09-24,6,1,1143,1,c,1
2041-09-25,9,2,19640,0,a,1
2041-09-26,13,4,18083,1,a,1
2041-09-27,11,6,13401,0,b,1
2041-09-28,16,3,1270,1,0,1
2041-09-29,16,5,9254,0,b,1
2041-09-30,2,7,2007,0,0,1
2041-10-01,10,4,14715,1,c,1
2041-10-02,12,1,11464,0,a,1
2041-10-03,8,7,11174,1,a,1
2041-10-04,11,2,8203,0,a,0
2041-10-05,10,1,4724,1,c,0
2041-10-06,13,5,12926,0,c,1
2041-10-07,17,5,8917,0,b,1
2041-10-08,7,1,16739,1,b,0
2041-10-09,3,4,15615,1,0,1
2041-10-10,13,4,6472,1,0,1
2041-10-11,19,2,8206,1,a,1
2041-10-12,7,6,5716,1,c,1
2041-10-13,9,2,3620,1,c,1
2041-10-14,19,3,19920,1,b,0
2041-10-15,13,6,6103,1,b,1
2041-10-16,8,7,11160,1,0,0
2041-10-17,18,3,6317,1,0,1
2041-10-18,2,2,14587,0,b,1
2041-10-19,18,6,2195,0,b,1
2041-10-20,18,6,17788,1,c,0
2041-10-21,11,3,18678,1,0,0
2041-10-22,1,1,8868,0,b,1
2041-10-23,14,4,3819,1,b,0
2041-10-24,16,6,14696,0,a,0
2041-10-25,11,7,8564,0,b,0
2041-10-26,1,7,4637,0,b,1
2041-10-27,7,6,2873,0,c,0
2041-10-28,16,3,18790,0,b,0
2041-10-29,14,6,6514,1,0,0
2041-10-30,15,3,2577,0,a,1
2041-10-31,14,1,13568,1,c,0
2041-11-01,11,7,6311,0,0,0
2041-11-02,16,6,9828,0,a,1
2041-11-03,19,5,6547,0,a,1
2041-11-04,17,2,18191,1,b,1
2041-11-05,6,7,19779,0,a,0
2041-11-06,11,1,2415,0,a,1
2041-11-07,17,5,8508,1,b,1
2041-11-08,9,7,15882,1,c,0
2041-11-09,18,1,19833,0,b,1
2041-11-10,17,4,16406,0,c,0
2041-11-11,12,1,4496,0,a,1
2041-11-12,5,1,12780,1,0,1
2041-11-13,11,4,8103,0,c,0
2041-11-14,4,6,13221,1,c,0
2041-11-15,4,2,8022,0,c,0
2041-11-16,3,5,8495,1,c,0
2041-11-17,17,7,15422,1,a,1
2041-11-18,7,3,9706,0,0,1
2041-11-19,4,2,8332,0,c,0
2041-11-20,13,7,6416,1,0,1
2041-11-21,12,1,16251,0,a,0
2041-11-22,1,3,14772,1,c,1
2041-11-23,19,4,13164,1,0,0
2041-11-24,18,2,3468,0,c,0
2041-11-25,11,6,19812,1,c,0
2041-11-26,3,5,11887,0,a,0
2041-11-27,17,2,3027,1,c,1
2041-11-28,12,2,12944,0,0,0
2041-11-29,10,6,1315,0,0,0
2041-11-30,8,3,15133,0,a,1
2041-12-01,15,4,4989,1,b,1
2041-12-02,5,6,1530,0,b,0
2041-12-03,4,7,11594,1,a,1
2041-12-04,19,4,19243,1,a,1
2041-12-05,4,6,5757,0,b,0
2041-12-06,15,2,8872,1,b,0
2041-12-07,17,4,16498,0,0,0
2041-12-08,12,3,10958,1,0,1
2041-12-09,3,3,2067,1,0,1
2041-12-10,10,5,1727,0,b,1
2041-12-11,15,4,17627,0,a,0
2041-12-12,10,5,1711,1,c,0
2041-12-13,18,7,12085,0,0,1
2041-12-14,1,6,8924,0,c,0
2041-12-15,3,1,16549,1,a,1
2041-12-16,12,7,9462,0,b,1
2041-12-17,1,3,10989,1,0,0
2041-12-18,3,2,3560,0,b,0
2041-12-19,3,3,3177,0,a,1
2041-12-20,5,1,18221,1,0,0
2041-12-21,19,2,4078,1,a,0
2041-12-22,1,4,10968,0,a,0
2041-12-23,4,4,15120,0,0,0
2041-12-24,4,7,19034,1,c,0
2041-12-25,17,3,3948,0,0,0
2041-12-26,14,2,3520,0,b,1
2041-12-27,18,6,8269,0,c,0
2041-12-28,1,2,14336,0,0,1
2041-12-29,16,5,13430,1,0,1
2041-12-30,3,1,15020,0,0,1
2041-12-31,9,7,11710,1,0,0
2042-01-01,4,4,17746,1,0,1
2042-01-02,5,3,3256,0,b,0
2042-01-03,11,2,8352,1,a,1
2042-01-04,9,4,13836,0,b,1
2042-01-05,3,3,5358,0,a,1
2042-01-06,6,4,12339,1,0,0
2042-01-07,11,3,15483,1,b,1
2042-01-08,9,4,18259,1,a,1
2042-01-09,15,6,8129,0,a,0
2042-01-10,3,5,17021,0,0,1
2042-01-11,1,1,10344,0,0,1
2042-01-12,19,4,8805,1,c,1
2042-01-13,14,1,19306,1,c,1
2042-01-14,17,4,9820,1,a,1
2042-01-15,14,7,12211,1,c,1
2042-01-16,17,2,16628,1,b,0
2042-01-17,14,5,13940,0,a,1
2042-01-18,12,7,15324,0,b,0
2042-01-19,16,6,18512,1,c,0
2042-01-20,1,5,9955,1,b,0
2042-01-21,13,1,2019,1,a,0
2042-01-22,6,2,16640,1,b,1
2042-01-23,17,3,3841,0,a,1
2042-01-24,12,7,12139,1,c,0
2042-01-25,19,5,6477,1,a,0
2042-01-26,6,6,9866,1,c,1
2042-01-27,7,7,18392,0,0,1
2042-01-28,1,2,18610,0,c,1
2042-01-29,1,2,19019,1,a,0
2042-01-30,5,1,14568,0,a,0
2042-01-31,6,6,12030,1,0,0
2042-02-01,16,2,13002,1,0,1
2042-02-02,16,2,8529,1,c,0
2042-02-03,14,3,19069,0,b,0
2042-02-04,1,1,16710,1,b,1
2042-02-05,13,1,4712,1,0,1
2042-02-06,10,6,8058,0,c,1
2042-02-07,10,2,18711,0,0,1
2042-02-08,9,3,6906,1,0,1
2042-02-09,13,4,19644,1,a,0
2042-02-10,3,5,18813,0,a,0
2042-02-11,18,7,10153,0,a,1
2042-02-12,2,1,14445,0,0,0
2042-02-13,17,3,16328,1,c,1
2042-02-14,19,6,19852,1,b,0
2042-02-15,13,3,15654,0,b,1
2042-02-16,13,2,16448,0,a,1
2042-02-17,1,5,4966,1,c,0
2042-02-18,2,1,10108,0,a,1
2042-02-19,1,4,2250,1,c,1
2042-02-20,5,2,5688,1,c,1
2042-02-21,3,1,4787,1,c,0
2042-02-22,7,7,10131,0,0,0
2042-02-23,13,6,11470,1,c,1
2042-02-24,18,1,6658,0,0,0
2042-02-25,7,3,10193,0,b,0
2042-02-26,1,7,3212,0,b,1
2042-02-27,5,5,7867,0,0,0
2042-02-28,17,4,7963,1,b,1
2042-03-01,8,5,12329,1,b,1
2042-03-02,15,3,4991,1,a,1
2042-03-03,4,4,10295,0,0,1
2042-03-04,2,4,19571,1,0,0
2042-03-05,5,2,15735,1,0,1
2042-03-06,1,4,15243,1,a,0
2042-03-07,5,1,13417,1,0,0
2042-03-08,6,5,4032,0,b,0
2042-03-09,2,6,12005,0,c,1
2042-03-10,1,6,4903,1,a,1
2042-03-11,4,5,13251,0,a,1
2042-03-12,7,2,4670,0,0,1
2042-03-13,1,4,19720,0,c,1
2042-03-14,1,3,4323,1,c,1
2042-03-15,8,7,8120,1,c,1
2042-03-16,16,7,8859,0,b,0
2042-03-17,13,1,1099,0,c,0
2042-03-18,18,2,4656,0,0,1
2042-03-19,10,7,13709,0,b,1
2042-03-20,12,4,7786,1,c,0
2042-03-21,1,6,1693,0,0,1
2042-03-22,10,3,9209,1,b,0
2042-03-23,9,4,4709,0,b,0
2042-03-24,3,2,18414,1,c,1
2042-03-25,19,3,15843,0,b,1
2042-03-26,9,7,5209,1,a,0
2042-03-27,10,3,15846,1,0,0
2042-03-28,19,3,19003,0,c,1
2042-03-29,16,3,11088,0,0,0
2042-03-30,18,7,19900,1,0,1
2042-03-31,14,4,13380,1,a,1
2042-04-01,3,3,10707,0,b,1
2042-04-02,2,4,18509,0,a,1
2042-04-03,1,3,7906,0,a,0
2042-04-04,18,3,16895,0,b,1
2042-04-05,9,2,19910,1,c,1
2042-04-06,13,4,16212,1,0,0
2042-04-07,2,6,15323,1,c,0
2042-04-08,7,4,1166,0,c,0
2042-04-09,16,5,8348,0,a,1
2042-04-10,19,7,1575,0,b,0
2042-04-11,15,6,8171,1,b,0
2042-04-12,11,2,16748,0,0,1
2042-04-13,1,4,4343,1,b,0
2042-04-14,7,2,19202,0,c,0
2042-04-15,8,6,10347,1,b,0
2042-04-16,10,2,10727,1,b,0
2042-04-17,5,2,11925,1,c,1
2042-04-18,9,1,8979,0,0,1
2042-04-19,1,4,10154,0,0,1
2042-04-20,2,2,6409,0,c,0
2042-04-21,19,1,5541,0,b,0
2042-04-22,14,1,18898,1,b,0
2042-04-23,10,3,2067,1,0,1
2042-04-24,9,3,18265,0,0,0
2042-04-25,10,7,7909,0,0,1
2042-04-26,6,6,15236,0,a,1
2042-04-27,17,4,11929,0,0,0
2042-04-28,6,3,9292,1,b,0
2042-04-29,4,6,16319,0,0,0
2042-04-30,3,4,3816,1,b,1
2042-05-01,19,6,7411,1,b,0
2042-05-02,18,7,16721,1,b,0
2042-05-03,4,7,17791,0,0,0
2042-05-04,8,1,8204,0,0,0
2042-05-05,17,1,19899,0,c,0
2042-05-06,5,4,2739,0,0,1
2042-05-07,13,6,5052,1,0,0
2042-05-08,1,6,17642,0,0,1
2042-05-09,13,3,6786,1,a,1
2042-05-10,4,3,13013,0,0,0
2042-05-11,14,4,13596,1,a,1
2042-05-12,3,5,5720,1,b,1
2042-05-13,5,3,15445,1,b,0
2042-05-14,7,2,4726,0,b,1
2042-05-15,1,3,1678,1,b,1
2042-05-16,12,5,14029,1,a,1
2042-05-17,11,6,10098,0,a,1
2042-05-18,8,1,9459,1,b,0
2042-05-19,6,1,7126,0,0,1
2042-05-20,2,6,14227,0,b,0
2042-05-21,19,1,5906,1,b,1
2042-05-22,14,3,8898,1,a,1
2042-05-23,1,7,18584,0,b,0
2042-05-24,10,1,15439,1,a,1
2042-05-25,16,7,2116,0,c,1
2042-05-26,4,5,7344,0,a,0
2042-05-27,11,7,10090,1,b,0
2042-05-28,16,5,14212,0,0,0
2042-05-29,1,3,15078,1,a,0
2042-05-30,16,6,11836,1,a,0
2042-05-31,19,2,18442,0,a,0
2042-06-01,9,3,18071,1,b,0
2042-06-02,9,1,9152,1,b,0
2042-06-03,9,3,9979,1,a,1
2042-06-04,17,5,13686,1,0,0
2042-06-05,12,3,11836,1,b,1
2042-06-06,13,3,11356,1,0,1
2042-06-07,8,2,9395,0,c,1
2042-06-08,16,5,3491,1,0,0
2042-06-09,18,4,14928,0,b,0
2042-06-10,1,4,8004,0,a,1
2042-06-11,1,5,12560,1,c,0
2042-06-12,12,4,8011,1,0,0
2042-06-13,6,1,12750,0,a,0
2042-06-14,9,4,5862,0,c,0
2042-06-15,5,1,6350,1,0,1
2042-06-16,16,5,13682,0,a,0
2042-06-17,18,4,13535,0,c,1
2042-06-18,17,4,12703,1,b,0
2042-06-19,18,6,10611,0,0,1
2042-06-20,1,7,16096,0,0,1
2042-06-21,19,1,15106,1,c,0
2042-06-22,8,1,1355,1,0,0
2042-06-23,3,3,9432,1,a,1
2042-06-24,5,2,16700,1,0,1
2042-06-25,8,4,14850,0,0,0
2042-06-26,19,6,18238,0,a,0
2042-06-27,18,2,12935,0,a,0
2042-06-28,18,7,7704,0,b,0
2042-06-29,1,7,16379,0,a,1
2042-06-30,15,6,10252,1,0,0
2042-07-01,18,2,9573,0,c,0
2042-07-02,7,4,2132,0,0,0
2042-07-03,16,7,19860,1,b,1
2042-07-04,16,6,16534,0,c,0
2042-07-05,15,1,12030,0,b,1
2042-07-06,6,3,3079,1,0,0
2042-07-07,9,6,1944,1,a,1
2042-07-08,7,5,6840,0,c,1
2042-07-09,14,7,7674,1,0,0
2042-07-10,11,7,11721,0,c,1
2042-07-11,16,4,13493,0,b,1
2042-07-12,6,4,12510,1,0,0
2042-07-13,16,5,1834,0,c,1
2042-07-14,16,7,5184,1,0,0
2042-07-15,12,2,8178,1,0,0
2042-07-16,17,3,6168,0,b,0
