id_cliente,renda_mensal,idade,score_credito,tempo_emprego,num_cartoes,percentual_comprometido,pagamentos_atraso,valor_divida,risco_credito
4460,11423.18,32,694,14.6,4,0.96,2,43130.24,0
4461,8652.05,69,444,19.2,2,0.58,7,47589.27,0
4462,10872.62,21,497,7.5,0,0.48,7,22285.31,0
4463,19934.0,51,383,4.8,6,0.53,9,20825.54,0
4464,3569.13,22,384,34.8,2,0.48,4,23023.22,0
4465,13833.66,50,756,37.6,6,0.44,2,32990.86,0
4466,8524.02,74,775,3.2,1,0.95,4,38772.27,0
4467,3527.19,22,552,14.0,3,0.48,3,43527.22,0
4468,4016.0,55,371,38.3,1,0.08,7,22810.54,0
4469,19036.19,51,522,3.3,3,0.77,1,18168.63,0
4470,17712.43,43,575,25.7,4,0.39,7,49167.63,0
4471,18233.8,18,545,38.9,7,0.71,9,11594.38,0
4472,19839.12,21,640,39.1,1,0.58,5,11100.24,0
4473,4957.99,56,770,18.8,9,0.71,3,35770.37,0
4474,7753.35,71,753,6.5,2,0.06,2,8982.86,1
4475,13715.16,43,306,8.1,9,0.03,9,19970.45,0
4476,10192.25,50,487,35.6,4,0.38,4,14619.34,0
4477,8949.4,50,303,36.5,8,0.69,5,8435.52,0
4478,7798.41,25,424,24.3,9,0.22,0,28985.36,0
4479,12281.83,37,314,30.6,4,0.43,0,18675.57,0
4480,11936.28,33,824,29.6,8,0.98,9,23111.71,0
4481,4067.7,38,539,26.5,3,0.21,2,9793.15,0
4482,9963.06,62,659,33.1,9,0.85,1,38393.34,0
4483,11515.96,72,817,27.4,4,0.83,0,15735.6,0
4484,11835.45,73,619,21.4,8,0.89,7,17135.91,0
4485,4992.04,43,530,9.5,3,0.92,0,12607.7,0
4486,15103.16,40,329,29.8,4,0.51,9,21720.18,0
4487,1478.78,35,833,18.9,4,0.68,7,23178.83,0
4488,7741.81,48,455,11.8,3,0.62,4,26483.35,0
4489,15824.04,69,698,32.1,3,0.31,3,48378.41,0
4490,11713.97,59,645,27.9,4,0.28,7,45234.59,0
4491,5962.09,29,494,37.5,5,0.34,7,30469.63,0
4492,14204.11,18,467,6.6,6,0.22,7,1945.17,0
4493,11780.43,59,676,26.0,5,0.76,2,30613.02,0
4494,16128.63,26,788,9.8,0,0.96,7,4483.43,0
4495,14965.48,20,661,36.1,1,0.87,0,35517.21,0
4496,12592.05,68,781,4.0,6,0.22,3,19503.88,0
4497,10275.38,43,543,26.2,2,0.05,4,41884.82,0
4498,3530.46,26,470,31.6,9,0.76,5,47126.46,0
4499,5965.33,59,812,14.2,1,0.39,4,20855.52,0
4500,8962.89,68,705,38.2,5,0.82,4,23027.76,0
4501,12386.69,33,506,34.0,3,0.78,4,29507.38,0
4502,10760.45,41,453,11.8,4,0.63,8,9856.64,0
4503,6475.51,67,347,0.3,5,0.26,9,46366.64,0
4504,1122.82,31,300,11.9,2,0.1,9,21650.0,0
4505,10428.55,20,706,11.3,0,0.25,2,8341.02,1
4506,6426.89,51,406,35.6,2,0.51,1,38136.59,0
4507,14957.56,50,472,38.7,2,0.98,9,10957.57,0
4508,1454.98,67,805,2.8,5,0.06,1,7176.46,1
4509,12111.73,41,429,18.9,3,0.2,7,28143.6,0
4510,18888.01,26,697,21.9,6,0.63,4,33574.76,0
4511,4313.78,30,593,3.7,1,0.3,4,28478.14,0
4512,9961.34,19,746,15.1,3,0.86,5,32825.53,0
4513,2737.02,24,315,12.7,7,0.14,8,5776.2,0
4514,12887.96,65,648,21.4,5,0.96,6,23800.9,0
4515,11460.1,38,502,26.4,9,0.91,4,17850.93,0
4516,8739.94,36,433,28.1,2,0.89,4,48668.43,0
4517,10906.16,42,825,5.5,9,0.17,9,2481.2,0
4518,18034.92,64,807,32.5,1,0.33,8,14914.71,0
4519,4729.59,39,365,27.1,2,0.8,8,47093.11,0
4520,1428.73,28,779,35.6,0,0.81,1,49174.81,0
4521,17371.63,50,758,18.0,0,0.71,6,41245.08,0
4522,11965.22,49,641,35.8,1,0.45,9,3799.91,0
4523,17922.51,38,458,34.6,2,0.31,0,28067.75,0
4524,12341.96,56,460,17.5,8,0.96,3,20006.15,0
4525,16393.06,37,553,15.2,7,0.14,1,40322.63,0
4526,9163.79,25,826,37.3,8,0.04,9,2751.21,0
4527,15247.34,59,848,28.6,6,0.01,8,9856.44,0
4528,18347.79,54,454,37.1,6,0.78,5,24459.75,0
4529,11870.34,26,785,31.9,4,0.06,3,7882.38,0
4530,4434.92,42,731,24.4,6,0.54,2,34635.76,0
4531,6107.15,42,326,4.6,3,0.37,3,41038.36,0
4532,4774.25,50,311,11.7,4,0.15,1,35225.99,0
4533,5690.28,19,366,38.8,0,0.74,4,22014.19,0
4534,6821.89,36,841,12.8,3,0.06,8,43919.38,0
4535,11547.54,63,395,3.7,2,0.32,5,6884.31,0
4536,12171.84,37,514,28.3,1,0.56,1,13016.93,0
4537,9103.5,59,493,29.4,1,0.4,5,24476.98,0
4538,12692.99,58,589,11.4,7,0.26,8,3066.93,0
4539,2549.92,59,843,11.9,0,0.93,3,4784.29,0
4540,2667.98,46,338,18.8,7,0.93,0,19872.17,0
4541,4264.76,23,505,0.9,8,0.42,1,47194.31,0
4542,10843.47,34,783,31.6,5,0.39,4,45420.68,0
4543,5065.9,42,636,12.7,0,0.31,9,23298.74,0
4544,6382.4,55,795,34.2,9,0.86,6,7107.93,0
4545,8605.94,21,548,32.1,6,0.57,7,8905.38,0
4546,16425.46,47,373,26.5,4,0.09,2,18877.3,0
4547,1263.38,37,672,13.0,8,0.85,8,10503.71,0
4548,13338.2,20,437,20.7,6,0.53,1,4148.78,0
4549,13708.65,40,756,17.8,4,0.42,3,33688.87,0
4550,16174.46,68,743,13.6,1,0.34,3,29072.43,0
4551,18722.31,35,652,33.9,3,0.1,5,14564.84,0
4552,1382.62,43,710,19.3,1,0.96,9,38947.42,0
4553,3921.89,73,837,33.3,8,0.74,5,38797.44,0
4554,17837.25,53,752,4.2,1,0.13,2,24550.1,1
4555,9711.85,25,718,5.6,1,0.51,8,4826.63,0
4556,11727.22,34,749,39.1,1,0.56,4,45923.47,0
4557,13597.52,48,414,23.5,0,0.17,1,33433.03,0
4558,13902.27,54,350,20.4,8,0.43,5,12352.54,0
4559,18703.07,62,668,20.9,7,0.65,2,30522.73,0
4560,19942.04,74,814,8.6,1,0.28,7,20251.07,0
4561,14682.99,50,509,28.7,1,0.33,2,31767.48,0
4562,6457.2,44,734,3.4,4,0.12,4,23693.54,0
4563,17715.3,62,526,22.9,3,0.41,3,24273.61,0
4564,1935.2,21,567,22.8,1,0.58,3,36794.1,0
4565,5390.54,39,415,36.6,7,0.12,1,30686.29,0
4566,18050.33,43,659,21.0,7,0.61,7,3997.63,0
4567,5867.64,49,628,5.5,3,0.4,2,3268.68,0
4568,5192.37,41,339,22.9,3,0.68,3,15250.46,0
4569,3624.38,63,481,3.7,8,0.31,5,21512.3,0
4570,17323.12,52,789,8.2,3,0.57,8,13761.13,0
4571,10501.11,54,508,1.2,9,0.61,3,32572.99,0
4572,13822.97,49,572,20.5,8,0.69,2,9755.4,0
4573,5542.26,24,418,3.4,2,0.76,4,35207.05,0
4574,15402.77,50,681,18.8,1,0.14,8,38657.54,0
4575,15440.11,48,835,37.3,7,0.97,0,6215.97,0
4576,6939.36,72,557,28.8,2,0.84,4,32540.31,0
4577,8802.97,29,782,3.1,1,0.56,3,48071.8,0
4578,4984.12,28,808,9.0,7,0.89,4,9641.19,0
4579,19554.66,41,391,26.9,7,0.38,6,45465.14,0
4580,13266.45,25,460,35.8,4,0.03,6,30302.4,0
4581,18756.33,49,448,1.3,8,0.73,6,29547.24,0
4582,6764.33,74,416,32.5,5,0.94,0,2596.13,0
4583,15855.93,55,757,22.5,4,0.16,8,37415.01,0
4584,15551.31,39,344,21.8,2,0.64,6,23913.65,0
4585,14141.46,51,533,38.3,6,0.81,3,36058.72,0
4586,19347.14,36,674,29.9,8,0.91,3,40459.06,0
4587,8477.55,69,846,34.0,3,0.28,1,26189.82,1
4588,3483.63,37,496,14.2,6,0.13,5,13182.22,0
4589,13762.47,73,324,22.2,2,0.25,9,7078.62,0
4590,14856.89,31,694,24.6,1,0.58,2,8025.16,0
4591,11926.15,50,335,12.9,0,0.92,0,43346.73,0
4592,4929.54,27,773,22.8,5,0.58,4,6178.9,0
4593,10584.66,33,522,9.5,4,0.92,5,19234.7,0
4594,6931.6,21,829,5.7,1,0.77,4,16713.73,0
4595,9121.86,44,487,15.0,2,0.6,4,43272.78,0
4596,13259.15,45,701,29.6,8,0.02,9,23884.68,0
4597,15159.08,60,556,36.6,2,0.33,7,49822.32,0
4598,5412.27,33,435,18.3,6,0.06,9,36852.74,0
4599,8701.18,69,743,25.7,0,0.32,0,42546.18,1
4600,6114.07,50,717,4.1,6,0.06,7,4933.61,0
4601,4774.0,65,591,36.2,8,0.17,6,12655.11,0
4602,15884.36,36,428,22.7,7,0.41,0,6772.31,0
4603,18275.8,38,640,31.2,6,0.51,8,23181.1,0
4604,8034.41,39,556,31.8,9,0.22,3,35914.37,0
4605,15274.3,26,399,10.3,7,0.73,6,8453.18,0
4606,18042.91,26,338,21.2,3,0.59,2,6508.43,0
4607,17076.36,26,562,38.4,1,0.69,7,30730.44,0
4608,4473.45,44,449,3.6,8,0.73,3,11515.64,0
4609,19169.55,34,629,27.3,2,0.73,1,23966.25,0
4610,8156.85,61,419,38.5,3,0.94,1,2555.89,0
4611,7445.57,74,518,12.0,6,0.24,7,34030.64,0
4612,2186.2,62,422,34.5,1,0.27,7,27065.82,0
4613,10237.3,25,543,37.3,7,0.09,0,32371.14,0
4614,3071.26,33,817,29.9,9,0.59,5,13770.32,0
4615,5722.26,35,320,9.3,7,0.4,8,13930.15,0
4616,7021.91,50,489,13.4,4,0.5,8,40068.03,0
4617,16367.7,18,524,1.4,8,0.17,1,35928.12,0
4618,17634.28,29,765,33.3,7,0.65,7,28986.43,0
4619,6746.86,23,398,34.0,0,0.62,7,31407.17,0
4620,17315.26,58,662,25.3,8,0.26,3,4702.21,0
4621,17287.39,72,382,14.1,4,0.47,3,42808.57,0
4622,15528.37,22,355,3.1,8,0.89,4,38495.35,0
4623,3787.21,33,321,30.1,8,0.77,9,29524.58,0
4624,14116.13,35,484,29.1,9,0.23,6,45929.76,0
4625,18955.46,66,821,36.5,9,0.88,0,8431.9,0
4626,13968.27,35,563,29.2,2,0.07,8,34332.87,0
4627,7300.72,18,524,33.1,7,0.41,2,48149.09,0
4628,10511.01,36,337,29.8,6,0.08,3,15500.45,0
4629,13268.78,71,422,25.2,6,0.92,6,764.62,0
4630,10700.84,25,455,17.1,9,0.04,4,36743.37,0
4631,3279.11,20,600,36.1,1,0.15,4,349.02,0
4632,6929.22,42,366,26.0,1,0.92,0,43626.68,0
4633,16245.52,22,693,15.9,1,0.58,1,2815.06,0
4634,17366.94,72,704,3.3,1,0.8,4,32638.24,0
4635,3608.7,57,748,11.6,3,0.02,1,18859.21,1
4636,19095.35,36,430,21.7,6,0.42,0,10167.03,0
4637,7247.63,35,368,11.0,1,0.98,9,44912.92,0
4638,13583.96,67,644,8.8,4,0.58,2,37312.29,0
4639,15284.68,70,619,21.1,6,0.85,0,17022.03,0
4640,16426.98,48,476,6.8,8,0.96,9,14207.65,0
4641,18969.24,50,828,32.0,7,0.69,7,36800.61,0
4642,6945.47,64,459,19.4,8,0.33,7,41828.54,0
4643,17311.62,35,832,23.0,6,0.31,7,35792.52,0
4644,3502.05,74,434,5.9,2,0.07,6,31999.46,0
4645,14395.78,56,410,13.0,0,0.43,6,11396.24,0
4646,15097.58,33,582,16.4,9,0.92,1,42640.2,0
4647,13876.74,33,819,32.3,6,0.48,8,37483.1,0
4648,5793.98,64,493,30.8,5,0.91,6,25863.71,0
4649,17587.82,55,346,8.9,1,0.82,4,25579.39,0
4650,4208.31,58,641,24.6,0,0.98,3,28458.65,0
4651,2019.06,24,541,9.7,9,0.95,7,41413.82,0
4652,14631.83,31,821,39.5,3,0.71,4,37112.98,0
4653,10034.04,60,669,38.1,3,0.87,5,42812.25,0
4654,17132.86,70,430,22.5,5,0.75,3,25364.14,0
4655,8284.55,65,569,28.0,4,0.7,1,31232.45,0
4656,4197.29,42,360,32.1,8,0.72,6,42728.59,0
4657,16892.4,49,463,28.8,7,0.72,1,11616.0,0
4658,11429.28,55,824,28.0,8,0.38,6,22201.03,0
4659,4594.72,39,571,38.3,9,0.42,6,31032.61,0
4660,14687.3,33,432,23.9,6,0.29,0,45757.31,0
4661,10711.16,69,543,25.5,8,0.15,9,791.8,0
4662,12481.95,46,733,34.0,2,0.46,9,10628.66,0
4663,9757.07,33,337,26.8,8,0.9,2,11722.53,0
4664,16745.47,29,618,29.3,1,0.65,2,16330.63,0
4665,16761.69,34,809,9.4,8,0.06,5,14089.33,0
4666,14478.39,54,675,14.9,5,0.81,2,29506.94,0
4667,3002.63,44,773,5.9,3,0.94,8,44281.01,0
4668,16938.22,42,358,20.2,1,0.83,4,31848.89,0
4669,13749.25,30,798,18.2,9,0.73,5,12076.33,0
4670,14243.46,25,517,39.9,2,0.15,5,43187.64,0
4671,7896.67,73,428,24.4,4,0.35,7,31602.29,0
4672,17706.31,22,682,31.5,8,0.57,9,10948.11,0
4673,14782.06,29,687,13.4,6,0.08,2,18083.33,1
4674,3139.22,58,384,33.3,2,0.11,8,39498.24,0
4675,8747.78,20,809,24.6,3,0.93,6,36946.56,0
4676,17841.23,52,736,27.9,1,0.7,5,28829.12,0
4677,1896.74,50,592,11.8,7,0.28,0,7238.38,0
4678,19266.92,74,348,21.9,5,0.33,3,40164.46,0
4679,13904.09,39,366,25.4,2,0.38,4,15377.13,0
4680,12996.14,67,428,23.6,4,0.08,1,38579.9,0
4681,6140.63,73,328,36.6,4,0.74,0,32378.32,0
4682,5727.04,61,642,35.9,0,0.18,1,13208.51,1
4683,18899.11,26,844,38.8,4,0.81,7,10618.46,0
4684,6667.18,58,418,26.7,5,0.85,9,6545.5,0
4685,15734.6,35,432,38.9,9,0.64,5,12097.31,0
4686,8469.31,67,626,33.3,9,0.77,9,7891.45,0
4687,3645.83,46,484,10.8,1,0.17,1,30852.56,0
4688,1203.59,56,805,17.1,2,0.58,8,29939.16,0
4689,11340.89,44,833,9.5,9,0.68,7,29308.6,0
4690,19539.8,53,540,0.2,4,0.66,3,32094.49,0
4691,8013.59,62,815,7.5,2,0.12,9,40739.23,0
4692,7786.65,34,464,0.2,4,0.34,6,45677.64,0
4693,7537.74,73,517,28.8,4,0.33,2,11518.78,0
4694,10890.33,51,304,17.0,7,0.57,5,29388.72,0
4695,9372.63,63,380,12.5,9,0.77,2,3916.81,0
4696,17718.38,20,546,30.5,8,0.57,9,6007.12,0
4697,10604.9,22,792,33.3,7,0.75,2,32716.97,0
4698,10647.4,31,685,39.0,2,0.1,8,24329.03,0
4699,3629.06,20,606,25.7,0,0.88,5,37916.6,0
4700,19672.05,40,842,18.5,2,0.54,7,21283.87,0
4701,5749.48,56,306,12.2,0,0.04,3,6379.92,0
4702,2393.92,47,814,8.9,8,0.64,3,43602.68,0
4703,13599.78,67,372,8.5,2,0.52,7,4144.42,0
4704,12311.96,62,309,16.4,7,0.22,6,9448.23,0
4705,8887.77,40,421,39.7,5,0.76,4,13848.84,0
4706,9021.65,44,812,0.0,2,0.93,1,49764.03,0
4707,15916.21,71,740,7.9,8,0.32,5,20842.99,0
4708,4718.54,27,337,7.5,7,0.49,0,25085.43,0
4709,16584.81,42,644,28.7,2,0.13,6,38484.84,0
4710,13326.2,30,637,14.1,6,0.93,8,31820.78,0
4711,8960.43,33,483,18.3,4,0.32,4,42071.03,0
4712,9702.54,58,366,5.9,1,0.19,4,24321.67,0
4713,5876.3,51,316,16.2,7,0.48,6,48608.88,0
4714,15290.17,72,682,4.1,0,0.04,4,39840.62,0
4715,10744.62,54,667,21.3,3,0.25,9,20068.27,0
4716,7096.24,39,615,3.9,3,0.07,3,19063.59,0
4717,12324.95,34,796,31.6,9,0.13,0,46474.56,1
4718,19918.95,40,644,22.7,4,0.11,5,34220.78,0
4719,9269.98,71,772,29.0,3,0.87,8,31071.68,0
4720,18493.14,53,414,16.7,0,0.93,3,37891.53,0
4721,7555.32,66,399,15.3,6,0.47,9,28041.69,0
4722,2039.92,26,737,3.9,9,0.63,3,7958.34,0
4723,4880.6,69,644,21.0,1,0.7,4,15960.77,0
4724,8955.21,19,648,20.6,9,0.39,5,27897.24,0
4725,5173.06,49,438,18.7,2,0.37,2,908.39,0
4726,1004.31,73,623,29.6,4,0.68,8,21867.54,0
4727,18385.03,67,601,33.3,7,0.38,0,37790.14,1
4728,17033.71,70,593,30.0,9,0.58,5,8211.7,0
4729,15103.55,39,828,5.8,7,0.52,5,3227.95,0
4730,4188.48,60,591,24.9,1,0.52,7,41801.46,0
4731,3286.91,30,373,3.2,8,0.83,4,30863.69,0
4732,2284.49,25,783,27.8,5,0.7,8,8828.95,0
4733,14756.55,18,315,15.3,8,0.96,8,40315.25,0
4734,18647.35,34,825,5.3,3,0.79,1,32906.47,0
4735,9180.18,29,635,34.5,2,0.15,4,16705.96,0
4736,3263.67,21,815,24.6,4,0.74,6,18809.81,0
4737,10735.46,70,426,14.2,4,0.67,1,7794.41,0
4738,7627.81,30,817,1.2,3,0.65,6,41762.78,0
4739,8121.67,48,428,21.5,6,0.48,8,25450.33,0
4740,12805.28,58,810,36.9,7,0.06,7,27850.95,0
4741,14655.64,24,722,23.9,4,0.95,9,44174.6,0
4742,3101.47,40,684,38.9,8,0.85,8,791.53,0
4743,1676.21,41,531,5.5,6,0.49,3,3346.15,0
4744,19892.28,22,494,22.7,6,0.16,7,8078.95,0
4745,5421.84,22,364,31.9,7,0.82,8,1501.89,0
4746,2022.78,34,576,21.0,3,0.43,9,32907.81,0
4747,4607.63,47,523,3.6,9,0.39,1,31693.97,0
4748,1740.2,26,577,23.3,5,0.67,9,10540.1,0
4749,8444.41,23,665,24.5,4,0.76,2,7470.32,0
4750,16245.63,42,815,29.1,0,0.06,0,7284.24,1
4751,7483.64,36,514,30.4,8,0.77,0,47662.07,0
4752,9439.48,33,738,30.8,1,0.73,9,34675.23,0
4753,13836.15,38,727,26.5,5,0.59,5,29271.44,0
4754,10668.99,19,695,8.6,7,0.34,0,16124.34,1
4755,17367.47,27,508,16.2,2,0.16,4,21652.16,0
4756,17454.68,33,800,31.0,4,0.1,5,4470.29,0
4757,1188.3,54,762,38.1,6,0.0,8,49907.59,0
4758,15782.88,32,526,3.2,3,0.21,5,37754.27,0
4759,9753.94,30,674,21.4,4,0.41,3,31072.66,0
4760,19787.97,30,799,12.5,0,0.24,0,29388.36,1
4761,10181.41,49,392,9.0,3,0.31,5,25215.72,0
4762,19751.02,62,759,20.2,6,0.39,6,12871.37,0
4763,15336.82,64,620,24.2,9,0.31,4,11319.52,0
4764,5723.49,63,309,0.4,6,0.72,5,27476.62,0
4765,11229.5,25,602,31.2,9,0.49,9,3510.04,0
4766,19850.58,60,621,32.8,9,0.02,7,3723.54,0
4767,17293.08,35,755,38.6,3,0.23,0,28040.68,1
4768,2849.97,73,577,7.2,5,0.71,7,45990.6,0
4769,14421.07,53,837,23.8,4,0.3,1,45713.59,1
4770,7566.01,43,692,17.1,0,0.92,1,541.42,0
4771,1132.66,27,394,13.4,7,0.71,7,5369.71,0
4772,8666.14,48,406,22.6,6,0.29,1,29153.88,0
4773,5460.33,50,689,31.3,4,0.52,7,42423.79,0
4774,16558.52,46,825,0.9,9,0.67,4,47722.45,0
4775,7409.28,22,370,38.8,9,0.19,8,43029.11,0
4776,16722.95,30,675,32.4,6,0.25,8,33880.66,0
4777,1011.36,18,667,30.0,9,0.51,7,10026.25,0
4778,6848.56,40,350,30.4,2,0.92,8,3631.07,0
4779,5582.14,57,442,15.6,7,0.34,6,2375.79,0
4780,5437.78,20,718,30.1,4,0.4,7,30603.84,0
4781,2295.55,20,847,15.5,1,0.19,5,1809.43,0
4782,4555.36,24,799,35.9,1,0.59,8,36962.0,0
4783,11555.44,53,466,7.1,3,0.74,1,35623.54,0
4784,6535.86,52,559,11.7,6,0.44,2,3980.54,0
4785,8930.5,32,491,22.1,9,0.75,1,45331.12,0
4786,8160.47,57,501,12.8,3,0.3,5,26096.46,0
4787,17642.19,20,484,17.0,8,0.71,2,45221.93,0
4788,18200.68,46,457,19.7,1,0.26,0,45080.5,0
4789,10366.18,47,398,34.3,5,0.78,3,9851.7,0
4790,7272.96,56,540,20.9,3,0.83,4,19028.88,0
4791,3029.21,35,790,14.5,5,0.8,3,6731.32,0
4792,19114.65,28,501,9.9,9,0.22,5,38748.9,0
4793,2144.31,60,808,16.3,8,0.69,2,25206.25,0
4794,6655.36,66,395,20.6,9,0.54,9,46440.38,0
4795,6663.26,55,789,29.8,8,0.99,5,10410.76,0
4796,7087.62,57,517,4.8,8,0.36,9,34418.38,0
4797,4121.45,18,826,8.9,8,0.77,0,49461.84,0
4798,15880.07,46,572,15.2,2,0.37,5,33269.06,0
4799,3327.46,27,518,14.4,8,0.4,7,3438.7,0
4800,13063.23,45,631,15.7,2,0.11,9,29421.22,0
4801,3353.07,74,752,31.7,9,0.24,7,8992.14,0
4802,2340.18,48,451,13.0,2,0.16,0,1525.14,0
4803,18279.16,36,646,20.1,4,0.16,6,16748.03,0
4804,4612.45,20,713,25.0,5,0.01,9,13305.2,0
4805,16603.75,53,826,9.3,8,0.79,9,39438.54,0
4806,11347.99,60,730,28.7,0,0.47,3,18684.03,0
4807,2479.27,32,678,21.9,7,0.8,5,36647.94,0
4808,19153.52,50,727,17.9,3,0.61,5,811.95,0
4809,5692.26,58,383,32.4,9,0.83,4,740.61,0
4810,17333.26,60,491,9.7,6,0.5,9,1465.67,0
4811,4207.39,68,340,35.3,5,0.09,8,10967.92,0
4812,17224.91,62,608,22.4,5,0.62,9,18699.39,0
4813,1251.35,43,677,24.4,6,0.68,7,30392.29,0
4814,10723.83,33,435,35.0,3,0.63,5,49295.69,0
4815,15619.41,53,405,32.7,5,0.8,3,17720.48,0
4816,18761.11,50,818,24.1,2,0.73,3,2782.95,0
4817,18274.84,37,841,30.1,4,0.43,8,9745.01,0
4818,16572.87,30,425,17.3,1,0.82,3,44892.59,0
4819,17875.64,50,656,21.9,2,0.69,6,34968.96,0
4820,4785.17,22,699,2.5,8,0.12,5,39510.04,0
4821,6399.5,54,378,3.6,5,0.54,1,6208.41,0
4822,6490.4,31,688,33.2,2,0.73,4,6749.35,0
4823,8164.02,44,834,2.4,1,0.55,2,5612.3,0
4824,8473.09,40,373,6.8,4,0.95,8,42858.46,0
4825,11346.55,31,304,31.8,9,0.1,9,10498.38,0
4826,4037.72,57,762,0.0,4,0.72,0,32157.59,0
4827,14133.69,21,381,11.3,0,0.82,9,25808.32,0
4828,4183.76,56,836,23.4,2,0.7,3,27219.5,0
4829,6895.86,69,704,23.8,6,0.39,3,9771.77,0
4830,10563.56,36,813,31.1,8,0.39,8,31762.3,0
4831,16132.37,64,577,20.2,4,0.59,0,2155.03,0
4832,15049.92,71,523,20.4,3,0.4,1,49673.61,0
4833,13265.15,21,367,29.0,2,0.88,0,1337.95,0
4834,3959.69,47,619,19.9,9,0.11,0,2507.83,1
4835,11393.86,36,318,24.3,8,0.64,0,16232.37,0
4836,2661.48,48,642,35.9,6,0.13,2,41581.27,1
4837,8169.9,48,642,16.1,6,0.54,3,12859.46,0
4838,8856.81,26,396,15.4,7,0.72,9,23596.75,0
4839,1756.42,70,351,0.1,9,0.17,1,898.87,0
4840,6205.77,30,474,24.5,0,0.7,0,3943.97,0
4841,19157.34,31,637,1.2,3,0.14,4,30398.3,0
4842,19119.02,72,652,20.2,4,0.62,5,9717.92,0
4843,7694.21,63,690,32.2,4,0.51,1,34712.73,0
4844,1818.9,71,414,22.0,0,0.3,2,39269.56,0
4845,4402.8,27,647,10.8,2,0.11,9,42516.71,0
4846,8452.14,65,300,31.4,1,0.74,2,6689.97,0
4847,19007.81,48,362,10.8,6,0.38,1,22775.43,0
4848,3682.78,54,525,29.3,4,0.09,3,47354.07,0
4849,15506.8,40,722,24.4,2,0.77,4,38604.18,0
4850,3064.97,44,318,6.8,7,0.23,7,5848.02,0
4851,19643.89,23,330,36.2,0,0.74,5,25125.01,0
4852,8250.71,43,323,8.0,0,0.56,8,46119.03,0
4853,15729.46,19,510,39.6,5,0.19,2,22001.94,0
4854,7509.23,62,460,0.3,0,0.08,9,41870.88,0
4855,12925.71,30,554,10.5,3,0.59,8,24792.19,0
4856,4648.31,68,413,8.0,5,0.03,3,5340.58,0
4857,3774.4,67,803,0.6,0,0.07,7,7392.75,0
4858,18823.22,36,519,29.3,8,0.7,9,2333.79,0
4859,18435.3,18,656,27.7,3,0.54,6,9765.74,0
4860,17861.91,57,468,31.7,8,0.33,6,44680.7,0
4861,12883.24,49,823,10.3,8,0.54,8,32509.9,0
4862,16357.1,39,541,17.8,5,0.59,9,36942.85,0
4863,2311.7,65,674,26.4,6,0.57,1,31083.07,0
4864,7360.99,46,438,17.6,0,0.64,4,19326.96,0
4865,6960.36,19,396,27.9,4,0.94,2,10843.06,0
4866,13077.26,57,446,25.4,2,0.39,6,46280.73,0
4867,7763.2,55,481,4.6,9,0.3,2,25741.49,0
4868,3821.63,65,356,31.2,9,0.04,4,24054.99,0
4869,12332.87,72,341,28.8,5,0.15,4,49805.2,0
4870,16473.29,28,842,26.2,3,0.11,1,19196.5,1
4871,8260.35,34,301,6.2,8,0.34,0,42706.27,0
4872,3513.11,72,587,10.7,6,0.61,5,43117.2,0
4873,4737.08,68,437,15.7,3,0.05,0,11633.51,0
4874,5512.18,60,811,11.2,5,0.73,8,4741.98,0
4875,6698.05,25,521,9.1,1,0.4,9,48781.01,0
4876,13213.11,39,630,32.2,2,0.96,4,21294.84,0
4877,12417.96,21,703,25.5,6,0.57,0,111.02,0
4878,14225.52,28,807,22.6,3,0.77,7,24950.89,0
4879,7887.54,25,426,9.0,9,0.86,0,30965.02,0
4880,16655.96,26,564,36.7,6,0.89,3,38804.41,0
4881,4877.67,43,314,7.6,8,0.52,6,47147.11,0
4882,9911.77,19,525,31.8,4,0.4,3,45758.53,0
4883,16217.84,33,404,38.7,0,0.56,4,47006.79,0
4884,4423.01,48,792,29.1,4,0.4,6,1606.26,0
4885,3087.4,23,618,39.7,5,0.24,3,35588.71,0
4886,17790.0,70,518,26.0,1,0.32,4,11292.9,0
4887,7515.66,38,576,8.7,7,0.23,6,9377.63,0
4888,13993.53,43,640,8.2,1,0.27,0,40015.93,1
4889,1481.62,36,751,13.0,8,0.09,2,20856.48,1
4890,14110.89,45,668,0.3,1,0.43,0,45830.0,0
4891,7005.92,25,773,27.3,2,0.24,2,2121.75,1
4892,2059.08,31,489,10.7,7,0.45,1,40109.04,0
4893,12586.44,41,718,32.6,5,0.79,4,6841.72,0
4894,5575.27,65,794,14.4,0,0.45,9,8828.86,0
4895,8349.34,61,338,19.2,3,0.95,4,23867.59,0
4896,2531.04,54,461,38.6,4,0.15,9,19779.5,0
4897,3796.1,73,420,9.7,2,0.85,8,24308.62,0
4898,6661.57,43,698,28.9,0,0.25,7,47001.33,0
4899,2705.43,48,561,30.2,2,0.93,2,32869.45,0
4900,18305.7,73,428,8.8,8,0.23,0,14515.47,0
4901,1114.89,68,839,20.0,1,0.75,4,8645.44,0
4902,10193.34,49,655,14.0,0,0.06,2,21002.31,1
4903,3341.7,67,731,30.9,6,0.63,4,22582.05,0
4904,6845.9,58,364,24.9,6,0.22,8,30064.72,0
4905,18595.13,19,517,19.0,4,0.67,0,13300.14,0
4906,4072.2,42,726,31.2,1,0.64,0,38375.46,0
4907,19350.81,69,373,9.4,0,0.92,8,4923.01,0
4908,4910.09,61,759,30.1,4,0.63,2,28022.67,0
