id_candidato,cargo,tempo_experiencia,num_projetos,certificacoes,escolaridade,avaliacao_tecnica,avaliacao_comportamental,candidato_apto
2545,Programador,16,32,7,Doutorado,8.1,8.6,1
1906,Analista de Dados,10,26,8,Mestrado,7.9,9.9,1
905,Analista de Dados,9,38,9,Mestrado,2.6,7.1,0
2375,Analista de Dados,4,26,5,Doutorado,7.4,8.7,1
9086,Analista de Dados,1,5,9,Graduação,7.4,5.5,0
3541,Analista de Dados,14,9,2,Doutorado,7.4,8.6,1
4894,Analista de Dados,5,47,9,Pós-graduação,8.2,9.5,1
1543,Programador,13,41,4,Doutorado,9.2,6.3,1
8468,Analista de Dados,12,18,5,Doutorado,6.8,6.1,1
3660,Analista de Dados,3,3,9,Pós-graduação,3.7,6.6,0
9396,Cientista de Dados,1,11,7,Mestrado,3.9,4.7,0
2243,Analista de Dados,16,7,0,Pós-graduação,9.6,7.3,1
4132,Programador,17,21,3,Graduação,8.7,7.7,1
4540,Programador,4,49,9,Doutorado,9.0,9.7,1
8383,Cientista de Dados,15,27,0,Mestrado,7.2,8.2,1
1775,Cientista de Dados,16,2,9,Pós-graduação,9.8,6.7,0
304,Programador,3,15,8,Mestrado,9.0,7.2,1
9131,Cientista de Dados,0,9,6,Doutorado,9.1,7.4,0
7262,Analista de Dados,18,13,0,Mestrado,9.6,9.1,1
7737,Programador,14,12,9,Mestrado,8.8,8.9,1
7480,Cientista de Dados,17,0,8,Doutorado,5.4,7.4,0
9440,Cientista de Dados,2,46,8,Doutorado,4.9,9.0,0
4439,Cientista de Dados,8,6,2,Graduação,1.7,6.3,0
8,Cientista de Dados,19,20,7,Graduação,7.8,9.5,1
5733,Analista de Dados,17,9,0,Graduação,9.7,6.4,1
6427,Programador,16,48,7,Graduação,9.3,9.6,1
106,Analista de Dados,19,46,4,Graduação,5.4,1.3,0
2220,Programador,13,47,0,Doutorado,6.3,9.4,1
6411,Analista de Dados,8,48,3,Pós-graduação,1.3,8.4,0
3128,Cientista de Dados,14,39,8,Pós-graduação,7.4,2.9,0
1878,Programador,9,47,6,Pós-graduação,2.1,8.3,0
3130,Analista de Dados,15,40,3,Pós-graduação,7.1,7.4,1
1335,Analista de Dados,12,15,8,Pós-graduação,6.4,8.4,1
6084,Cientista de Dados,15,38,5,Doutorado,5.2,6.1,0
1306,Analista de Dados,18,9,5,Doutorado,9.8,6.1,1
579,Programador,5,33,5,Doutorado,8.6,2.6,0
8591,Programador,18,34,8,Mestrado,7.7,8.2,1
5376,Programador,10,7,5,Mestrado,2.6,5.0,0
5,Programador,8,22,2,Pós-graduação,9.0,7.0,1
7298,Analista de Dados,14,36,1,Pós-graduação,3.7,10.0,0
5742,Programador,10,35,7,Graduação,9.2,3.2,0
1622,Programador,0,45,1,Mestrado,2.3,2.9,0
3408,Cientista de Dados,18,44,6,Graduação,2.2,7.6,0
2663,Cientista de Dados,11,35,1,Graduação,8.9,7.7,1
7381,Programador,7,5,0,Graduação,7.6,3.9,0
8592,Cientista de Dados,18,22,8,Mestrado,4.8,1.1,0
2152,Cientista de Dados,12,15,4,Doutorado,9.7,8.9,1
2866,Programador,10,42,3,Mestrado,1.4,2.3,0
8760,Analista de Dados,13,22,9,Doutorado,8.2,6.0,1
7205,Analista de Dados,16,37,6,Pós-graduação,2.6,5.2,0
5490,Cientista de Dados,1,32,2,Doutorado,9.4,9.1,0
6250,Programador,11,48,2,Graduação,4.5,1.4,0
881,Analista de Dados,16,40,7,Mestrado,8.0,8.8,1
3100,Analista de Dados,16,38,7,Mestrado,8.8,7.7,1
4792,Cientista de Dados,9,4,2,Doutorado,9.1,6.4,0
302,Programador,8,27,8,Doutorado,7.0,6.7,1
8577,Analista de Dados,8,3,2,Doutorado,6.8,8.6,0
4012,Cientista de Dados,6,6,5,Doutorado,6.0,6.2,1
1234,Cientista de Dados,13,10,4,Pós-graduação,4.0,1.8,0
6534,Cientista de Dados,3,7,9,Doutorado,4.9,6.4,0
250,Analista de Dados,10,21,9,Pós-graduação,9.8,1.5,0
7493,Programador,7,6,7,Pós-graduação,6.9,8.9,1
3288,Programador,5,11,1,Mestrado,9.5,3.0,0
8785,Cientista de Dados,16,11,6,Doutorado,6.6,7.6,1
3628,Cientista de Dados,15,3,5,Mestrado,6.9,9.2,0
3334,Programador,0,15,7,Graduação,9.7,8.4,0
4475,Programador,14,8,2,Graduação,1.8,7.6,0
779,Analista de Dados,14,8,8,Pós-graduação,6.0,8.9,1
5988,Analista de Dados,4,10,0,Pós-graduação,6.6,9.8,1
8842,Programador,15,41,3,Graduação,3.8,6.8,0
3487,Programador,12,24,6,Mestrado,8.1,9.1,1
4777,Programador,19,0,5,Mestrado,5.9,4.6,0
5934,Cientista de Dados,12,19,6,Pós-graduação,8.1,7.1,1
2912,Analista de Dados,16,47,5,Doutorado,7.5,6.1,1
8852,Cientista de Dados,12,14,9,Doutorado,7.8,7.2,1
5239,Cientista de Dados,6,22,5,Pós-graduação,4.7,6.8,0
5675,Analista de Dados,7,17,7,Doutorado,6.2,9.4,1
1606,Cientista de Dados,18,38,9,Pós-graduação,7.7,7.6,1
5924,Cientista de Dados,3,16,1,Doutorado,2.1,2.8,0
818,Analista de Dados,18,24,0,Doutorado,5.5,5.4,0
7367,Cientista de Dados,5,48,4,Graduação,7.9,8.7,1
4825,Analista de Dados,7,30,9,Mestrado,8.8,3.9,0
7477,Programador,11,45,6,Mestrado,6.0,8.3,1
8858,Programador,10,47,4,Mestrado,1.3,1.8,0
8009,Programador,14,10,4,Doutorado,8.7,8.1,1
1427,Cientista de Dados,6,36,7,Mestrado,7.3,2.4,0
1204,Analista de Dados,15,47,9,Doutorado,8.6,3.0,0
4524,Programador,9,43,9,Pós-graduação,8.5,8.7,1
6728,Programador,15,12,1,Mestrado,8.2,6.8,1
1171,Programador,15,40,7,Graduação,6.0,6.0,1
2696,Analista de Dados,15,17,3,Graduação,7.1,7.6,1
5518,Programador,17,40,8,Doutorado,9.1,3.7,0
886,Cientista de Dados,3,17,8,Doutorado,10.0,3.1,0
8778,Cientista de Dados,13,21,0,Pós-graduação,5.7,1.5,0
2669,Programador,13,22,1,Doutorado,8.8,6.8,1
6857,Programador,17,22,8,Graduação,9.8,7.3,1
8352,Analista de Dados,7,42,6,Graduação,9.2,6.4,1
7628,Cientista de Dados,16,46,4,Graduação,8.2,7.6,1
